crater_id,crater_latitude,crater_longitude,crater_diameter_km,ohrc_product,tmc2_product
07-1-062945,-16.8568,71.4191,1.3288,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-062945,-16.8568,71.4191,1.3288,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-062945,-16.8568,71.4191,1.3288,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-062945,-16.8568,71.4191,1.3288,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-062945,-16.8568,71.4191,1.3288,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-062946,-16.8678,71.3861,1.3071,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-062946,-16.8678,71.3861,1.3071,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-062946,-16.8678,71.3861,1.3071,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-062946,-16.8678,71.3861,1.3071,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-062946,-16.8678,71.3861,1.3071,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-062966,-17.1046,71.4385,1.37227,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-062966,-17.1046,71.4385,1.37227,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-062966,-17.1046,71.4385,1.37227,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-062966,-17.1046,71.4385,1.37227,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-062966,-17.1046,71.4385,1.37227,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-062971,-17.1315,71.2457,1.46282,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-062971,-17.1315,71.2457,1.46282,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-062971,-17.1315,71.2457,1.46282,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-062971,-17.1315,71.2457,1.46282,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-062971,-17.1315,71.2457,1.46282,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-062978,-17.0801,71.1553,1.69943,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-062978,-17.0801,71.1553,1.69943,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-062978,-17.0801,71.1553,1.69943,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-062978,-17.0801,71.1553,1.69943,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-062978,-17.0801,71.1553,1.69943,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-062979,-17.0014,71.2056,1.14806,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-062979,-17.0014,71.2056,1.14806,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-062979,-17.0014,71.2056,1.14806,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-062979,-17.0014,71.2056,1.14806,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-062979,-17.0014,71.2056,1.14806,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-062980,-17.145,71.0904,7.7063,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-062980,-17.145,71.0904,7.7063,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-062980,-17.145,71.0904,7.7063,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-062980,-17.145,71.0904,7.7063,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-062980,-17.145,71.0904,7.7063,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-062981,-17.0455,70.9686,1.02016,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-062981,-17.0455,70.9686,1.02016,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-062981,-17.0455,70.9686,1.02016,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-062981,-17.0455,70.9686,1.02016,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-062981,-17.0455,70.9686,1.02016,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-062982,-17.1281,70.9353,1.41986,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-062982,-17.1281,70.9353,1.41986,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-062982,-17.1281,70.9353,1.41986,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-062982,-17.1281,70.9353,1.41986,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-062982,-17.1281,70.9353,1.41986,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-062983,-17.0186,71.0458,1.11943,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-062983,-17.0186,71.0458,1.11943,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-062983,-17.0186,71.0458,1.11943,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-062983,-17.0186,71.0458,1.11943,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-062983,-17.0186,71.0458,1.11943,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-062984,-17.0018,71.0185,1.33047,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-062984,-17.0018,71.0185,1.33047,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-062984,-17.0018,71.0185,1.33047,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-062984,-17.0018,71.0185,1.33047,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-062984,-17.0018,71.0185,1.33047,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-062985,-16.9855,71.0059,1.20346,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-062985,-16.9855,71.0059,1.20346,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-062985,-16.9855,71.0059,1.20346,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-062985,-16.9855,71.0059,1.20346,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-062985,-16.9855,71.0059,1.20346,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-062986,-16.9632,70.9871,1.64483,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-062986,-16.9632,70.9871,1.64483,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-062986,-16.9632,70.9871,1.64483,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-062986,-16.9632,70.9871,1.64483,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-062986,-16.9632,70.9871,1.64483,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-062987,-16.935,70.9607,1.13037,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-062987,-16.935,70.9607,1.13037,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-062987,-16.935,70.9607,1.13037,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-062987,-16.935,70.9607,1.13037,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-062987,-16.935,70.9607,1.13037,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-062990,-17.0888,70.8245,2.5568,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-062990,-17.0888,70.8245,2.5568,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-062990,-17.0888,70.8245,2.5568,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-062990,-17.0888,70.8245,2.5568,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-062990,-17.0888,70.8245,2.5568,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-062992,-16.5356,70.8513,1.97896,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-062992,-16.5356,70.8513,1.97896,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-062992,-16.5356,70.8513,1.97896,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-062992,-16.5356,70.8513,1.97896,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-062992,-16.5356,70.8513,1.97896,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-062994,-16.9049,70.6337,1.50661,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-062994,-16.9049,70.6337,1.50661,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-062994,-16.9049,70.6337,1.50661,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-062994,-16.9049,70.6337,1.50661,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-062994,-16.9049,70.6337,1.50661,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-062995,-16.8298,70.3913,1.42842,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-062995,-16.8298,70.3913,1.42842,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-062995,-16.8298,70.3913,1.42842,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-062995,-16.8298,70.3913,1.42842,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-062995,-16.8298,70.3913,1.42842,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-062996,-16.8385,70.3468,1.28203,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-062996,-16.8385,70.3468,1.28203,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-062996,-16.8385,70.3468,1.28203,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-062996,-16.8385,70.3468,1.28203,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-062996,-16.8385,70.3468,1.28203,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-062997,-16.8784,70.3609,1.907,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-062997,-16.8784,70.3609,1.907,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-062997,-16.8784,70.3609,1.907,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-062997,-16.8784,70.3609,1.907,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-062997,-16.8784,70.3609,1.907,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-062998,-16.9097,70.2365,1.10046,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-062998,-16.9097,70.2365,1.10046,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-062998,-16.9097,70.2365,1.10046,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-062998,-16.9097,70.2365,1.10046,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-062998,-16.9097,70.2365,1.10046,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-062998,-16.9097,70.2365,1.10046,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-063001,-16.7077,70.0876,1.15793,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-063001,-16.7077,70.0876,1.15793,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-063001,-16.7077,70.0876,1.15793,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-063001,-16.7077,70.0876,1.15793,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-063001,-16.7077,70.0876,1.15793,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-063001,-16.7077,70.0876,1.15793,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-063003,-16.8529,69.9848,1.87782,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-063003,-16.8529,69.9848,1.87782,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-063003,-16.8529,69.9848,1.87782,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-063003,-16.8529,69.9848,1.87782,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-063003,-16.8529,69.9848,1.87782,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-063003,-16.8529,69.9848,1.87782,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-063004,-16.7714,69.9977,3.12554,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-063004,-16.7714,69.9977,3.12554,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-063004,-16.7714,69.9977,3.12554,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-063004,-16.7714,69.9977,3.12554,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-063004,-16.7714,69.9977,3.12554,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-063004,-16.7714,69.9977,3.12554,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-063005,-16.9806,69.979,2.11551,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-063005,-16.9806,69.979,2.11551,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-063005,-16.9806,69.979,2.11551,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-063005,-16.9806,69.979,2.11551,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-063005,-16.9806,69.979,2.11551,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-063005,-16.9806,69.979,2.11551,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-063006,-16.9183,70.2994,1.3866,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-063006,-16.9183,70.2994,1.3866,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-063006,-16.9183,70.2994,1.3866,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-063006,-16.9183,70.2994,1.3866,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-063006,-16.9183,70.2994,1.3866,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-063008,-16.9611,70.5111,1.15359,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-063008,-16.9611,70.5111,1.15359,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-063008,-16.9611,70.5111,1.15359,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-063008,-16.9611,70.5111,1.15359,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-063008,-16.9611,70.5111,1.15359,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-063009,-16.8671,70.4224,1.1883,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-063009,-16.8671,70.4224,1.1883,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-063009,-16.8671,70.4224,1.1883,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-063009,-16.8671,70.4224,1.1883,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-063009,-16.8671,70.4224,1.1883,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-063013,-17.0216,70.645,1.51224,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-063013,-17.0216,70.645,1.51224,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-063013,-17.0216,70.645,1.51224,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-063013,-17.0216,70.645,1.51224,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-063013,-17.0216,70.645,1.51224,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-063015,-17.1412,70.6895,1.66202,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-063015,-17.1412,70.6895,1.66202,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-063015,-17.1412,70.6895,1.66202,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-063015,-17.1412,70.6895,1.66202,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-063015,-17.1412,70.6895,1.66202,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-063016,-17.0954,70.696,1.06365,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1610528086_g_grd_d32
07-1-063016,-17.0954,70.696,1.06365,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-063016,-17.0954,70.696,1.06365,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-063016,-17.0954,70.696,1.06365,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-063016,-17.0954,70.696,1.06365,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-063043,-17.0439,70.0741,1.11284,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-063043,-17.0439,70.0741,1.11284,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-063043,-17.0439,70.0741,1.11284,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-063043,-17.0439,70.0741,1.11284,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-063043,-17.0439,70.0741,1.11284,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-063043,-17.0439,70.0741,1.11284,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-063045,-17.1282,70.0152,1.89402,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
07-1-063045,-17.1282,70.0152,1.89402,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T0803114100_g_grd_d18
07-1-063045,-17.1282,70.0152,1.89402,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20210514T1200279624_g_grd_d18
07-1-063045,-17.1282,70.0152,1.89402,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20211113T1650236492_g_grd_d18
07-1-063045,-17.1282,70.0152,1.89402,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220518T1459006639_g_grd_d18
07-1-063045,-17.1282,70.0152,1.89402,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20220609T1621036061_g_grd_d32
07-1-063047,-17.0527,69.8484,1.82375,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20200131T1010006367_g_grd_d18
07-1-063047,-17.0527,69.8484,1.82375,ch2_ohr_ncp_20190906T1246532096_d_img_d18,ch2_tmc_ncn_20201126T1808573675_g_grd_d32
